#SBPLI,07/19/2019,Match-17
#2027,7673,6911
#6636,11,514
#2027,,
23.91,19.75,1553615883.2
23.95,19.64,1553615883.3
23.83,19.41,1553615883.4
23.88,19.34,1553615883.5
23.80,19.26,1553615883.6
23.70,19.15,1553615883.7
23.70,19.10,1553615883.8
23.64,19.11,1553615883.9
23.60,19.18,1553615884.0
23.66,19.23,1553615884.1
23.63,19.28,1553615884.2
23.61,19.34,1553615884.3
23.52,19.39,1553615884.4
23.62,19.42,1553615884.5
23.57,19.38,1553615884.6
23.48,19.37,1553615884.7
23.34,19.35,1553615884.8
23.43,19.25,1553615884.9
23.46,19.04,1553615885.0
23.43,18.79,1553615885.1
23.41,18.56,1553615885.2
23.24,18.20,1553615885.3
23.33,17.88,1553615885.4
23.05,17.57,1553615885.5
22.85,17.36,1553615885.6
22.68,17.22,1553615885.7
22.65,17.15,1553615885.8
22.73,17.13,1553615885.9
22.62,17.09,1553615886.0
22.63,17.04,1553615886.1
22.63,17.01,1553615886.2
22.59,16.98,1553615886.3
22.49,16.92,1553615886.4
22.58,16.99,1553615886.5
22.50,16.99,1553615886.6
22.59,17.11,1553615886.7
22.68,17.23,1553615886.8
22.84,17.41,1553615886.9
22.94,17.71,1553615887.0
22.99,18.00,1553615887.1
23.26,18.43,1553615887.2
23.44,18.87,1553615887.3
23.54,19.33,1553615887.4
23.41,19.69,1553615887.5
23.07,20.01,1553615887.6
22.35,20.47,1553615887.7
22.00,20.83,1553615887.8
21.48,20.99,1553615887.9
21.20,21.03,1553615888.0
21.18,21.21,1553615888.1
21.31,21.34,1553615888.2
21.73,21.20,1553615888.3
21.70,21.03,1553615888.4
21.86,21.14,1553615888.5
21.66,21.25,1553615888.6
21.27,21.35,1553615888.7
20.83,21.45,1553615888.8
20.30,21.53,1553615888.9
19.75,21.71,1553615889.0
19.09,21.88,1553615889.1
18.71,21.92,1553615889.2
18.20,21.87,1553615889.3
17.82,21.75,1553615889.4
17.50,21.70,1553615889.5
17.19,21.54,1553615889.6
16.79,21.33,1553615889.7
16.15,21.34,1553615889.8
15.51,21.23,1553615889.9
15.14,21.32,1553615890.0
14.64,21.28,1553615890.1
14.26,21.30,1553615890.2
14.09,21.37,1553615890.3
14.03,21.45,1553615890.4
14.07,21.70,1553615890.5
13.84,21.88,1553615890.6
13.75,22.27,1553615890.7
13.70,22.76,1553615890.8
13.57,23.19,1553615890.9
13.37,23.59,1553615891.0
13.31,24.00,1553615891.1
13.22,24.34,1553615891.2
13.18,24.55,1553615891.3
13.11,24.68,1553615891.4
13.02,24.76,1553615891.5
13.02,24.80,1553615891.6
12.80,24.73,1553615891.7
12.65,24.68,1553615891.8
12.49,24.70,1553615891.9
12.18,24.68,1553615892.0
11.77,24.64,1553615892.1
11.35,24.64,1553615892.2
11.08,24.67,1553615892.3
10.79,24.71,1553615892.4
10.41,24.72,1553615892.5
10.19,24.71,1553615892.6
9.94,24.74,1553615892.7
9.72,24.75,1553615892.8
9.46,24.78,1553615892.9
9.11,24.78,1553615893.0
8.76,24.79,1553615893.1
8.40,24.82,1553615893.2
8.15,24.86,1553615893.3
7.80,24.86,1553615893.4
7.44,24.87,1553615893.5
7.18,24.87,1553615893.6
6.91,24.90,1553615893.7
6.51,24.90,1553615893.8
6.09,24.92,1553615893.9
5.78,24.97,1553615894.0
5.39,25.01,1553615894.1
5.01,25.04,1553615894.2
4.59,25.07,1553615894.3
4.23,25.08,1553615894.4
3.88,25.08,1553615894.5
3.46,25.05,1553615894.6
3.08,25.03,1553615894.7
2.66,24.98,1553615894.8
2.37,24.92,1553615894.9
2.09,24.94,1553615895.0
1.75,24.93,1553615895.1
1.50,24.94,1553615895.2
1.32,24.95,1553615895.3
1.19,24.97,1553615895.4
0.98,25.00,1553615895.5
0.77,25.00,1553615895.6
0.71,25.01,1553615895.7
0.65,25.03,1553615895.8
0.60,25.06,1553615895.9
0.58,25.07,1553615896.0
0.63,25.08,1553615896.1
0.73,25.07,1553615896.2
0.75,25.06,1553615896.3
0.84,25.03,1553615896.4
0.97,24.99,1553615896.5
1.06,24.97,1553615896.6
1.15,24.92,1553615896.7
1.16,24.89,1553615896.8
1.20,24.86,1553615896.9
1.22,24.85,1553615897.0
1.14,24.82,1553615897.1
1.04,24.83,1553615897.2
0.99,24.84,1553615897.3
0.98,24.88,1553615897.4
1.10,24.87,1553615897.5
1.20,24.87,1553615897.6
1.35,24.89,1553615897.7
1.60,24.89,1553615897.8
1.85,24.87,1553615897.9
2.18,24.82,1553615898.0
2.40,24.82,1553615898.1
2.62,24.83,1553615898.2
2.92,24.88,1553615898.3
3.20,24.89,1553615898.4
3.43,24.93,1553615898.5
3.63,24.98,1553615898.6
3.84,25.01,1553615898.7
4.00,25.08,1553615898.8
4.18,25.13,1553615898.9
4.44,25.15,1553615899.0
4.90,25.16,1553615899.1
5.30,25.18,1553615899.2
5.85,25.20,1553615899.3
6.46,25.14,1553615899.4
7.01,25.11,1553615899.5
7.48,25.09,1553615899.6
7.89,25.02,1553615899.7
8.35,24.95,1553615899.8
8.69,24.80,1553615899.9
9.16,24.64,1553615900.0
9.59,24.40,1553615900.1
10.01,24.16,1553615900.2
10.34,23.89,1553615900.3
10.82,23.66,1553615900.4
11.49,23.49,1553615900.5
12.09,23.38,1553615900.6
12.77,23.30,1553615900.7
13.48,23.15,1553615900.8
14.22,22.99,1553615900.9
14.84,22.76,1553615901.0
15.25,22.47,1553615901.1
15.68,22.26,1553615901.2
16.17,22.03,1553615901.3
16.64,21.88,1553615901.4
17.22,21.90,1553615901.5
17.82,21.95,1553615901.6
18.39,21.98,1553615901.7
19.00,21.93,1553615901.8
19.62,21.93,1553615901.9
20.28,21.91,1553615902.0
20.82,21.73,1553615902.1
21.38,21.52,1553615902.2
22.05,21.37,1553615902.3
22.68,21.23,1553615902.4
23.26,21.15,1553615902.5
23.84,21.03,1553615902.6
24.44,21.00,1553615902.7
24.96,21.08,1553615902.8
25.38,21.07,1553615902.9
25.56,20.96,1553615903.0
25.67,20.71,1553615903.1
25.74,20.54,1553615903.2
25.71,20.31,1553615903.3
25.66,20.04,1553615903.4
25.56,19.86,1553615903.5
25.64,19.77,1553615903.6
25.67,19.67,1553615903.7
25.68,19.57,1553615903.8
25.65,19.39,1553615903.9
25.51,19.12,1553615904.0
25.49,18.86,1553615904.1
25.41,18.60,1553615904.2
25.41,18.41,1553615904.3
25.33,18.22,1553615904.4
25.32,18.14,1553615904.5
25.40,18.07,1553615904.6
25.39,18.01,1553615904.7
25.44,17.95,1553615904.8
25.30,17.86,1553615904.9
25.32,17.77,1553615905.0
25.35,17.72,1553615905.1
25.31,17.66,1553615905.2
25.41,17.65,1553615905.3
25.35,17.61,1553615905.4
25.45,17.59,1553615905.5
25.45,17.60,1553615905.6
25.33,17.64,1553615905.7
25.33,17.74,1553615905.8
25.20,17.75,1553615905.9
25.16,17.78,1553615906.0
25.10,17.80,1553615906.1
25.15,17.82,1553615906.2
25.22,17.77,1553615906.3
25.27,17.72,1553615906.4
25.33,17.73,1553615906.5
25.37,17.75,1553615906.6
25.35,17.77,1553615906.7
25.27,17.79,1553615906.8
25.27,17.79,1553615906.9
25.26,17.83,1553615907.0
25.25,17.92,1553615907.1
25.24,17.98,1553615907.2
25.36,18.08,1553615907.3
25.55,18.18,1553615907.4
25.25,18.41,1553615907.5
25.21,18.56,1553615907.6
25.21,18.60,1553615907.7
25.04,18.76,1553615907.8
24.76,18.93,1553615907.9
24.30,19.07,1553615908.0
24.32,19.03,1553615908.1
24.14,19.45,1553615908.2
23.85,19.79,1553615908.3
23.85,19.94,1553615908.4
23.75,20.18,1553615908.5
23.70,20.36,1553615908.6
23.47,20.55,1553615908.7
23.11,20.22,1553615908.8
22.88,20.08,1553615908.9
22.36,20.15,1553615909.0
21.98,20.15,1553615909.1
21.51,20.11,1553615909.2
21.26,20.24,1553615909.3
20.98,20.56,1553615909.4
20.62,20.87,1553615909.5
20.24,21.00,1553615909.6
19.76,21.14,1553615909.7
19.34,21.42,1553615909.8
18.94,21.72,1553615909.9
18.45,21.95,1553615910.0
18.07,22.30,1553615910.1
17.74,22.62,1553615910.2
17.39,22.90,1553615910.3
17.11,23.14,1553615910.4
16.68,23.31,1553615910.5
16.28,23.43,1553615910.6
15.75,23.46,1553615910.7
15.34,23.52,1553615910.8
14.92,23.64,1553615910.9
14.47,23.84,1553615911.0
13.99,23.99,1553615911.1
13.51,24.20,1553615911.2
12.92,24.32,1553615911.3
12.30,24.51,1553615911.4
11.80,24.67,1553615911.5
11.34,24.76,1553615911.6
11.03,24.86,1553615911.7
10.84,24.94,1553615911.8
10.80,25.01,1553615911.9
10.78,25.01,1553615912.0
10.77,24.96,1553615912.1
10.85,24.91,1553615912.2
10.90,24.85,1553615912.3
10.99,24.79,1553615912.4
11.09,24.74,1553615912.5
11.22,24.71,1553615912.6
11.35,24.73,1553615912.7
11.48,24.72,1553615912.8
11.67,24.68,1553615912.9
11.83,24.62,1553615913.0
11.86,24.53,1553615913.1
11.90,24.52,1553615913.2
11.76,24.44,1553615913.3
11.65,24.48,1553615913.4
11.47,24.55,1553615913.5
11.11,24.62,1553615913.6
10.82,24.75,1553615913.7
10.51,24.83,1553615913.8
10.30,24.94,1553615913.9
9.93,25.00,1553615914.0
9.59,25.05,1553615914.1
9.35,25.11,1553615914.2
9.10,25.14,1553615914.3
8.78,25.17,1553615914.4
8.40,25.19,1553615914.5
8.01,25.17,1553615914.6
7.58,25.17,1553615914.7
7.08,25.18,1553615914.8
6.61,25.20,1553615914.9
6.13,25.20,1553615915.0
5.74,25.24,1553615915.1
5.35,25.28,1553615915.2
4.97,25.32,1553615915.3
4.66,25.32,1553615915.4
4.40,25.30,1553615915.5
4.17,25.31,1553615915.6
3.87,25.28,1553615915.7
3.56,25.28,1553615915.8
3.23,25.24,1553615915.9
2.89,25.22,1553615916.0
2.48,25.22,1553615916.1
2.08,25.21,1553615916.2
1.76,25.19,1553615916.3
1.52,25.15,1553615916.4
1.34,25.14,1553615916.5
1.21,25.10,1553615916.6
1.17,25.07,1553615916.7
1.17,25.04,1553615916.8
1.21,25.00,1553615916.9
1.25,24.97,1553615917.0
1.26,24.97,1553615917.1
1.29,24.99,1553615917.2
1.27,24.99,1553615917.3
1.26,24.98,1553615917.4
1.24,24.99,1553615917.5
1.23,24.98,1553615917.6
1.21,24.95,1553615917.7
1.19,24.91,1553615917.8
1.19,24.87,1553615917.9
1.21,24.86,1553615918.0
1.28,24.90,1553615918.1
1.36,24.91,1553615918.2
1.50,24.93,1553615918.3
1.67,24.97,1553615918.4
1.92,24.98,1553615918.5
2.24,24.97,1553615918.6
2.52,24.92,1553615918.7
2.87,24.91,1553615918.8
3.17,24.93,1553615918.9
3.51,24.90,1553615919.0
3.76,24.92,1553615919.1
3.93,24.97,1553615919.2
4.07,25.00,1553615919.3
4.15,25.05,1553615919.4
4.23,25.02,1553615919.5
4.20,25.04,1553615919.6
4.21,25.02,1553615919.7
4.24,24.97,1553615919.8
4.20,24.91,1553615919.9
4.14,24.82,1553615920.0
4.09,24.77,1553615920.1
4.11,24.71,1553615920.2
4.19,24.64,1553615920.3
4.15,24.60,1553615920.4
4.05,24.54,1553615920.5
4.19,24.47,1553615920.6
4.29,24.37,1553615920.7
4.38,24.31,1553615920.8
4.45,24.14,1553615920.9
4.67,23.94,1553615921.0
4.87,23.76,1553615921.1
5.08,23.65,1553615921.2
5.26,23.63,1553615921.3
5.36,23.52,1553615921.4
5.53,23.48,1553615921.5
5.73,23.47,1553615921.6
6.20,23.56,1553615921.7
6.46,23.56,1553615921.8
6.97,23.46,1553615921.9
7.45,23.43,1553615922.0
7.90,23.49,1553615922.1
8.33,23.61,1553615922.2
8.68,23.58,1553615922.3
9.10,23.55,1553615922.4
9.39,23.59,1553615922.5
9.83,23.59,1553615922.6
10.42,23.59,1553615922.7
10.95,23.45,1553615922.8
11.54,23.42,1553615922.9
12.28,23.43,1553615923.0
13.01,23.39,1553615923.1
13.69,23.39,1553615923.2
14.35,23.35,1553615923.3
15.09,23.39,1553615923.4
15.86,23.35,1553615923.5
16.53,23.25,1553615923.6
17.22,23.18,1553615923.7
18.07,23.09,1553615923.8
18.82,22.93,1553615923.9
19.59,22.80,1553615924.0
20.30,22.78,1553615924.1
21.04,22.69,1553615924.2
21.81,22.63,1553615924.3
22.40,22.53,1553615924.4
23.13,22.48,1553615924.5
23.82,22.47,1553615924.6
24.26,22.28,1553615924.7
24.62,22.15,1553615924.8
24.85,21.96,1553615924.9
25.04,21.81,1553615925.0
24.98,21.58,1553615925.1
24.81,21.31,1553615925.2
24.78,21.14,1553615925.3
24.72,21.06,1553615925.4
24.66,21.00,1553615925.5
24.56,20.94,1553615925.6
24.50,20.92,1553615925.7
24.52,20.91,1553615925.8
24.54,20.93,1553615925.9
24.50,20.90,1553615926.0
24.57,20.92,1553615926.1
24.61,20.95,1553615926.2
24.61,20.91,1553615926.3
24.58,20.88,1553615926.4
24.57,20.84,1553615926.5
24.63,20.82,1553615926.6
24.59,20.67,1553615926.7
24.66,20.54,1553615926.8
24.68,20.42,1553615926.9
24.79,20.25,1553615927.0
24.86,19.99,1553615927.1
24.89,19.67,1553615927.2
24.76,19.38,1553615927.3
24.71,19.05,1553615927.4
24.80,18.66,1553615927.5
24.80,18.22,1553615927.6
24.81,17.87,1553615927.7
24.82,17.50,1553615927.8
24.99,17.24,1553615927.9
25.04,17.06,1553615928.0
25.09,16.97,1553615928.1
25.19,16.98,1553615928.2
25.21,16.97,1553615928.3
25.22,17.03,1553615928.4
25.30,17.09,1553615928.5
25.36,17.09,1553615928.6
25.35,17.09,1553615928.7
25.29,17.07,1553615928.8
25.28,17.14,1553615928.9
25.29,17.23,1553615929.0
25.25,17.42,1553615929.1
25.25,17.73,1553615929.2
25.17,18.12,1553615929.3
25.07,18.55,1553615929.4
25.03,18.93,1553615929.5
25.07,19.32,1553615929.6
25.02,19.57,1553615929.7
24.98,19.73,1553615929.8
24.96,19.84,1553615929.9
25.02,19.85,1553615930.0
24.94,19.98,1553615930.1
24.41,20.15,1553615930.2
24.34,20.28,1553615930.3
24.29,20.42,1553615930.4
24.18,20.52,1553615930.5
24.10,20.84,1553615930.6
24.19,21.06,1553615930.7
24.35,21.09,1553615930.8
24.30,21.27,1553615930.9
24.17,21.36,1553615931.0
24.06,21.38,1553615931.1
23.79,21.23,1553615931.2
23.43,21.11,1553615931.3
23.42,21.40,1553615931.4
23.03,21.35,1553615931.5
22.67,21.46,1553615931.6
22.41,21.67,1553615931.7
22.12,21.92,1553615931.8
21.81,22.10,1553615931.9
21.52,22.03,1553615932.0
21.38,22.18,1553615932.1
21.29,22.28,1553615932.2
21.16,22.34,1553615932.3
21.15,22.33,1553615932.4
21.02,22.36,1553615932.5
20.76,22.38,1553615932.6
20.41,22.45,1553615932.7
19.99,22.51,1553615932.8
19.50,22.58,1553615932.9
18.98,22.70,1553615933.0
18.60,22.81,1553615933.1
18.27,22.92,1553615933.2
18.09,23.01,1553615933.3
17.89,23.11,1553615933.4
17.76,23.20,1553615933.5
17.66,23.33,1553615933.6
17.58,23.43,1553615933.7
17.37,23.48,1553615933.8
17.13,23.51,1553615933.9
16.97,23.51,1553615934.0
16.80,23.52,1553615934.1
16.61,23.50,1553615934.2
16.46,23.51,1553615934.3
16.44,23.55,1553615934.4
16.33,23.55,1553615934.5
16.35,23.58,1553615934.6
16.34,23.61,1553615934.7
16.32,23.65,1553615934.8
16.29,23.61,1553615934.9
16.29,23.58,1553615935.0
16.42,23.60,1553615935.1
16.36,23.59,1553615935.2
16.34,23.60,1553615935.3
16.36,23.57,1553615935.4
16.35,23.59,1553615935.5
16.39,23.57,1553615935.6
16.35,23.57,1553615935.7
16.35,23.62,1553615935.8
16.30,23.68,1553615935.9
16.21,23.74,1553615936.0
16.02,23.74,1553615936.1
15.86,23.86,1553615936.2
15.67,23.94,1553615936.3
15.48,23.97,1553615936.4
15.33,23.94,1553615936.5
15.22,24.00,1553615936.6
15.32,24.13,1553615936.7
15.35,24.17,1553615936.8
15.39,24.19,1553615936.9
15.41,24.22,1553615937.0
15.50,24.26,1553615937.1
15.57,24.25,1553615937.2
15.55,24.18,1553615937.3
15.48,24.13,1553615937.4
15.52,24.10,1553615937.5
15.59,24.06,1553615937.6
15.55,24.07,1553615937.7
15.48,24.01,1553615937.8
15.32,23.98,1553615937.9
15.39,24.02,1553615938.0
15.19,24.03,1553615938.1
14.94,24.01,1553615938.2
14.63,23.98,1553615938.3
14.47,24.04,1553615938.4
14.35,24.19,1553615938.5
14.04,24.31,1553615938.6
13.83,24.47,1553615938.7
13.63,24.65,1553615938.8
13.47,24.82,1553615938.9
13.11,24.91,1553615939.0
12.84,24.89,1553615939.1
12.47,24.84,1553615939.2
12.19,24.78,1553615939.3
11.96,24.68,1553615939.4
11.75,24.53,1553615939.5
11.51,24.41,1553615939.6
11.20,24.28,1553615939.7
11.01,24.18,1553615939.8
10.78,24.04,1553615939.9
10.52,23.96,1553615940.0
